,Product DB,Customer DB,Order DB,Shipping Cost Service,Caching Service,Product Service,Auth Service,Order Service,API,www,Website
0,0.3836608941504984,0.17265757895116676,0.2258639357364305,0.41497184207700966,0.5678503352122803,0.8082919264185,0.28168857791910107,1.0221729481679516,2.8521156446893086,3.207333410945306,3.369376218797191
1,0.021330528945669718,0.15836528964453558,0.42377288129525986,0.23353143446536084,0.14897672073877655,0.49567976698965377,0.3072017987470146,1.105641893837221,3.0084701937185923,3.376256932506707,3.41878191670013
2,0.43874528713857164,0.0237898753583381,0.37478706077278356,0.17414540035333265,0.10795881504675615,0.2755201965203028,0.25376406550248803,0.9919319815996599,2.3421429931231468,2.715196016806709,2.903346885357337
3,0.28126816929735404,0.07174541676343647,0.35723643279511563,0.2654308202003266,0.42634066919252833,0.7543835849259469,0.26096378155105154,1.3587410856676843,3.2427809670319947,3.611259532358837,3.8096222941927707
4,0.01916119759282722,0.7481380168039699,0.1258436165672965,0.3596781490647001,0.16828050535211614,0.9125942892712922,1.0366897649172988,0.7136913040726074,3.961796890058467,5.143581555789894,5.3046224953008405
5,0.1050979963187543,0.09501537070144593,0.13562761150440714,0.11685687690676126,0.3427379719958261,0.5058047485641928,0.23842704371878282,0.9400149791247184,2.432389185403399,2.692807492194278,2.748390502750804
6,0.15070203833382845,0.16639068602660131,0.4822464269079112,0.10317001950324292,0.31646778997002906,0.48038011947206316,0.370532863457525,1.0730165600650854,2.6457107162274234,3.0196329391293824,3.0356652731281177
7,0.11676439593717187,0.13589438357520237,0.31516478283461635,0.33246182530154267,0.1590275921943625,0.4356204296632065,0.2802699800312597,0.8724172859219105,2.4021668977836503,2.8460243364067725,3.3323634455805604
8,0.04161673492981491,0.1736512127042553,0.0406719598301417,0.2393699126903185,0.28105721184349514,0.9004899966400965,0.47908794783674113,0.7258805470296262,2.8459583391658443,3.376891780040036,3.585463824145781
9,0.07954467164337359,0.22405649435799863,0.5524952706301156,0.4319884821305908,0.2586392340936694,0.901487861181144,0.4504642605292033,1.2421024902794962,3.489602616520789,4.258635115928004,4.591721686970995
10,0.11110877231633626,0.13218532048817008,0.14323192049381644,0.4378374437884419,0.2540608406081434,0.5691955987317414,0.3803557069099194,0.6491771634071881,2.519387380651411,3.28502359374128,3.602252333273588
11,0.46618083214922446,0.1553179370645946,0.3065861763897999,0.1870989665686682,0.13488619533118662,0.37315875274616833,0.2987760748638787,0.9940142537174419,2.642125616641933,3.0593214624680836,3.068777302048672
12,0.20358718974023016,0.22801253074074818,0.0823586562266181,0.16774291065299154,0.20336344605372475,0.4824670304785586,0.4883867004867422,0.8366260904678995,2.901663671749346,3.4273105658083467,3.45754845991399
13,0.009942432013199849,0.002904496288081898,0.050746963772477095,0.12144246962125628,0.1505434633916119,0.29755025542208285,0.4024515379913598,0.6624990642543669,2.1773263821999076,2.5973908100226786,2.839888547754106
14,0.26110069889870186,0.43043490201449947,0.20904630357370016,0.2650480981845208,0.10997810188501123,0.8046474128772989,0.6254092621048507,0.9563400446926644,3.355851474347114,4.08321038851143,4.204648554305808
15,0.5291887428440388,0.33915720340935596,0.014325182102310319,0.7824033322883549,0.14198171339329363,0.9296330884093955,0.48706356186555166,0.7136831603165212,3.0854439450561966,3.5890685646242844,3.7104713781877394
16,0.44224890020334995,0.6668686960812611,0.05624416290701282,0.3266569494518028,0.1818948843535434,0.777909788739374,0.8601406363165536,0.7903374571910352,3.9505225700421294,4.950981370445523,5.014592688522001
17,0.3336601113776747,0.1638094481569783,0.19404427075240235,0.5246584198051484,0.6045726706398306,0.7781620698701006,0.7224622630227664,0.8613191807077197,3.0734397282008077,3.9129684008858314,3.9300454842433368
18,0.2722852517715298,0.43658044476152275,0.05768402766106282,0.19767003484614165,0.5253759042787176,0.7721105796888553,0.7513789474388834,0.780431441241956,3.40775554420905,4.168012249399335,4.231057905080232
19,0.21286735287053662,0.13859801386143242,0.2293569500311261,0.15568630393066277,0.19962150687990335,0.5703513225426009,0.6084813422441387,0.8072002563200251,2.9051026991052114,3.5603937329867823,3.6402214044516192
20,0.08755850904272747,0.16147624176316258,0.4339504666168317,0.5368316551587261,0.2563935429087496,0.677338049686058,0.3633738347754626,1.1132910636461688,2.933506868951989,3.388355609653964,3.438412703849856
21,0.08471642974953707,0.22754782822173883,0.07088039413172711,0.2601335812561591,0.18111209329087832,0.6662189595662718,0.5229931847355332,0.6571562633670758,2.768813479107682,3.3607431423498264,3.530899129982595
22,0.17418538415287282,0.17960828185212752,0.4935486566613218,0.4491813691333124,0.22373548202116977,0.5620282741635669,0.568532222222467,1.3971821994105813,3.28340016464655,3.8976095561528528,4.258199698522656
23,0.0112890169476472,0.4995419138466102,0.07236631491691067,0.2920912682255043,0.18343062592204004,0.738539620473694,0.8857689798029257,0.7192725662213653,3.507286185877139,4.445966995855114,4.7158748160503485
24,0.0716992043632743,0.2948328389966528,0.29142119079297524,0.29887902379002373,0.16610161143206018,0.517754937089087,0.7389318401494487,0.8610124052302498,2.9809436248680004,3.8022266804296416,4.261413128844546
25,0.10793891388231974,0.22123343068181597,0.15122655065680835,0.16274115434818634,0.2755645796261492,0.6237224204335651,0.33753612693017093,0.6942898810973066,2.4602835413804285,2.799918317024759,3.0104651422136466
26,0.1393055196669637,0.004995920846370051,0.6986187426042785,0.13704069165127628,0.20462413510617672,0.3973455523006706,0.2215465401354869,1.2237145845407573,2.357391868317863,2.9538695546502343,3.2213956485313378
27,0.14178151727903385,0.0673906986840618,0.12216275725906296,0.25370059578939275,0.16222501830853858,0.3595306442684463,0.25412999455560037,0.7878298123062487,2.4935337192906126,2.825344493973004,2.87382191190165
28,0.5614759598508073,0.09937973089452218,0.6047482012489639,0.13481597256434663,0.13166065430317692,0.30915034560441224,0.269123366682428,1.4249612355297918,2.6340721292906766,2.964331320326523,3.121652156302001
29,0.1860282947454561,0.05615344589718268,0.015996477656336643,0.3884508606405843,0.17010273304462165,0.61841147199205,0.23809963364673545,0.726810542739627,2.2948958920937463,2.6271825934165745,2.8825450462405136
30,0.023955299410809962,0.03213521903562221,0.03564467618291677,0.24004250093833263,0.16973947303247833,0.34199029640193623,0.3551816629545076,0.8497560448647066,2.2326259003124935,2.780529057284202,3.0056055802540973
31,0.33274737757887757,0.04286545916585282,0.33556514021976946,0.21033998747156668,0.4806085479663965,0.5936976010212519,0.19606083904209495,0.9033364658066496,2.4828738357865223,2.6811857744056047,2.7601865714130427
32,0.040637015347246355,0.08325460499393178,0.03828113659678259,0.18088492681044116,0.19144021313242637,0.5255862820927735,0.24126566961689608,0.6114811456682541,2.0690890880684956,2.635083689460114,2.7071156718439053
33,0.02440331055693198,0.0001781683225384687,0.13365358359893234,0.27737113483793363,0.13499343827530086,0.84541123469342,0.1714042063663619,1.0837028899552879,2.6385455192194733,2.866470916024011,3.1986805437686088
34,0.019352733272592702,0.14057162726179478,0.5533725383128405,0.24669591836119256,0.19452549252091153,0.44971368126218636,0.5891842247223991,1.2611810066027576,3.1351908523520606,3.72832318531306,3.8996334157289514
35,0.21619709610671276,0.3843358360404157,0.4536713316039281,0.11343012408976935,0.23242640488950064,0.5990514082388576,0.5339128632657413,0.9875387692009345,3.396736036681698,3.9670293434179515,4.5218452334593975
36,0.06476874878794865,0.05028698802905675,0.17581253674569164,0.18302158424857523,0.1833869437279611,0.35813826094121093,0.3093707262308004,0.8913149278383501,2.2686854656491238,2.5938386322614746,2.6184684423616327
37,0.07290072590480144,0.004536794463174956,0.2467929852244216,0.29283518811367504,0.20726538568866104,0.7541842860861497,0.10495410506955559,1.0642205599841867,2.8769070054922032,3.1659313386241545,3.3481120882387287
38,0.09143936401220201,0.09361786025075829,0.005955026708650959,0.31573962015242196,0.2556631406966982,0.42972008029524955,0.31340387884594356,0.5085265259199677,2.3041875985236513,2.715485168169401,2.7220150602785345
